"Williams, Kyffin",Green Mountain Landscape,1950-1970,landscape,NLW,unknown,unknown,unknown,51,40.8,2080.8,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00111_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/green-mountain-landscape-120516,nlw_nlw_kwf00111_large.jpg,
"Williams, Kyffin",Green Trees and Fields Beneath a Dark Mountain,1950-1970,landscape,NLW,unknown,unknown,unknown,61,51,3111,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00137_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/green-trees-and-fields-beneath-a-dark-mountain-120492,nlw_nlw_kwf00137_large.jpg,
"Williams, Kyffin","Mountains, North Wales",1950-1970,landscape,NLW,North Wales,,,63.1,76,4795.6,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00447_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountains-north-wales-120500,nlw_nlw_kwf00447_large.jpg,
"Williams, Kyffin","Snow and Cloud, Snowdonia",1950-1970,landscape,NLW,Snowdonia,,,76.5,61,4666.5,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00138_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/snow-and-cloud-snowdonia-120463,nlw_nlw_kwf00138_large.jpg,
"Williams, Kyffin",Snowdon Range,1950-1970,landscape,NLW,Snowdon,,,68.6,51,3498.6,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00004_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/snowdon-range-120480,nlw_nlw_kwf00004_large.jpg,
"Williams, Kyffin",Tryfan,1950-1970,landscape,NLW,Tryfan,,,51,40.5,6232.2,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00109_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/tryfan-120517,nlw_nlw_kwf00109_large.jpg,
"Williams, Kyffin",Cloud on Foel Goch,1960-1961,landscape,NLW,Foel Goch,,,112.8,91.3,10298.64,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00145_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cloud-on-foel-goch-120537,nlw_nlw_kwf00145_large.jpg,
"Williams, Kyffin",Chapel with a Mountain Behind,1960-1970,landscape,NLW,unknown,unknown,unknown,91.6,71.2,6521.92,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00398_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/chapel-with-a-mountain-behind-120524,nlw_nlw_kwf00398_large.jpg,
"Williams, Kyffin",Cnicht,1960-1970,landscape,NLW,Cnicht,,,60.8,50.5,3070.4,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00317_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cnicht-120457,nlw_nlw_kwf00317_large.jpg,
"Williams, Kyffin","Cottages, Snowdonia",1960-1970,landscape,NLW,Snowdonia,,,51,61,3111,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00084_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cottages-snowdonia-120547,nlw_nlw_kwf00084_large.jpg,
"Williams, Kyffin",Eryri,1960-1970,landscape,NLW,Eryri,,,50.8,40.8,2072.64,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00120_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/eryri-120588,nlw_nlw_kwf00120_large.jpg,
"Williams, Kyffin",Farm Buildings,1960-1970,landscape,NLW,unknown,unknown,unknown,51,40.5,2065.5,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00110_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/farm-buildings-120507,nlw_nlw_kwf00110_large.jpg,
"Williams, Kyffin",Farmhouse on the horizon in rugged ground,1960-1970,landscape,NLW,unknown,unknown,unknown,91.8,61,5599.8,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00146_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/farmhouse-on-the-horizon-in-rugged-land-120576,nlw_nlw_kwf00146_large.jpg,
"Williams, Kyffin",Hillside Cottages,1960-1970,landscape,NLW,unknown,unknown,unknown,50.6,50.5,2555.3,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00315_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/hillside-cottages-120459,nlw_nlw_kwf00315_large.jpg,
"Williams, Kyffin",Hillside with Trees on the Horizon,1960-1970,landscape,NLW,unknown,unknown,unknown,91.2,71.2,6493.44,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00329_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/hillside-with-trees-on-the-horizon-120445,nlw_nlw_kwf00329_large.jpg,
"Williams, Kyffin",Mist on the Mountains,1960-1970,landscape,NLW,unknown,unknown,unknown,76,55.5,4218,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00059_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mist-on-the-mountains-120572,nlw_nlw_kwf00059_large.jpg,
"Williams, Kyffin",Moelwyn Bach from Tanygrisiau,1960-1970,landscape,NLW,Tanygrisiau,,,68,50.5,3434,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00124_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/moelwyn-bach-from-tanygrisiau-120582,nlw_nlw_kwf00124_large.jpg,
"Williams, Kyffin",Mountain Summit with low cloud,1960-1970,landscape,NLW,unknown,unknown,unknown,91.5,71,6496.5,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00063_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountain-summit-with-low-cloud-120521,nlw_nlw_kwf00063_large.jpg,
"Williams, Kyffin","Mountain Summits, Snowdonia",1960-1970,landscape,NLW,Snowdonia,,,91.3,50.2,4583.26,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00052_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountain-summits-snowdonia-120498,nlw_nlw_kwf00052_large.jpg,
"Williams, Kyffin",Nant Ffrancon,1960-1970,landscape,NLW,Nant Ffrancon,,,127.4,76,9682.4,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00098_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/nant-ffrancon-120456,nlw_nlw_kwf00098_large.jpg,
"Williams, Kyffin",Ponies at Dusk,1960-1970,landscape,NLW,unknown,unknown,unknown,91.3,55.8,5094.54,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00032_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/ponies-at-dusk-120496,nlw_nlw_kwf00032_large.jpg,
"Williams, Kyffin",Rhosybol,1960-1970,landscape,NLW,Rhosybol,,,121.7,91,11074.7,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00095_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/rhosybol-120440,nlw_nlw_kwf00095_large.jpg,
"Williams, Kyffin",Rocamdour,1960-1970,landscape,NLW,Rocamdour,,,51,61.2,3121.2,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00082_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/rocamdour-120551,nlw_nlw_kwf00082_large.jpg,
"Williams, Kyffin","Snow on the Mountains, Eryri",1960-1970,landscape,NLW,Eryri,,,76.3,61.2,4669.56,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00070_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/snow-on-the-mountains-eryri-120536,nlw_nlw_kwf00070_large.jpg,
"Williams, Kyffin",Snowdon from Gelli Iago,1960-1970,landscape,NLW,"Gelli Iago, Snowdon",,,91.6,121.7,11147.72,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00097_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/snowdon-from-gelli-iago-120460,nlw_nlw_kwf00097_large.jpg,
"Williams, Kyffin",Snowdon from Ty Obry,1960-1970,landscape,NLW,"Snowdon, Ty Obry",,,240,120,28800,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_gcf04927_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/snowdon-from-t-obry-121594,nlw_nlw_gcf04927_large.jpg,
"Williams, Kyffin",Storm Clouds over the Mountains,1960-1970,landscape,NLW,unknown,unknown,unknown,91.6,56,5129.6,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00147_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/storm-clouds-over-the-mountains-120577,nlw_nlw_kwf00147_large.jpg,
"Williams, Kyffin","Welsh Blacks, Llanddona",1960-1970,landscape,NLW,Llanddona,,,61,61,3721,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00101_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/welsh-blacks-llanddona-120504,nlw_nlw_kwf00101_large.jpg,
"Williams, Kyffin",Welsh Pony Grazing at the Coast,1960-1970,landscape,NLW,unknown,unknown,unknown,76.3,56,4272.8,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00057_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/welsh-pony-grazing-at-the-coast-120571,nlw_nlw_kwf00057_large.jpg,
"Williams, Kyffin",Autumn Sunset,1960-1980,landscape,NLW,unknown,unknown,unknown,76.2,60.5,4610.1,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00060_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/autumn-sunset-120573,nlw_nlw_kwf00060_large.jpg,
"Williams, Kyffin","Col des Aravis, Haute Savoie",1960-1980,landscape,NLW,"Col des Aravis, Haute Savoie",,,60.7,45.7,2773.99,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00005_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/col-des-aravis-haute-savoie-120481,nlw_nlw_kwf00005_large.jpg,
"Williams, Kyffin","Cottages, Eryri",1960-1980,landscape,NLW,Eryri,,,45.7,75.8,3464.06,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00132_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cottages-eryri-120432,nlw_nlw_kwf00132_large.jpg,
"Williams, Kyffin","Cottages, Eryri",1960-1980,landscape,NLW,Eryri,,,75.8,45.7,3464.06,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00132_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cottages-eryri-120432,nlw_nlw_kwf00132_large.jpg,
"Williams, Kyffin","Cottages, Eryri",1960-1980,landscape,NLW,Eryri,,,50.5,60.5,3055.25,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00316_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cottages-eryri-120434,nlw_nlw_kwf00316_large.jpg,
"Williams, Kyffin",Mountain Landscape with Trees and a Field in the Foreground,1960-1980,landscape,NLW,unknown,unknown,unknown,76.5,50.5,3863.25,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00035_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountain-landscape-with-trees-and-a-field-in-the-foregrou120486,nlw_nlw_kwf00035_large.jpg,
"Williams, Kyffin","Mountains, Snowdonia",1960-1980,landscape,NLW,Snowdonia,,,76.1,60.7,4619.27,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00130_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountains-snowdonia-120529,nlw_nlw_kwf00130_large.jpg,
"Williams, Kyffin",Near Capel Curig,1960-1980,landscape,NLW,Capel Curig,,,60.8,50.5,3070.4,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00029_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/near-capel-curig-120493,nlw_nlw_kwf00029_large.jpg,
"Williams, Kyffin",Penmon Coast and Ynys Seiriol,1960-1980,landscape,NLW,"Penmon, Ynys Seiriol",,,91.5,55.3,5059.95,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00030_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/penmon-coast-and-ynys-seiriol-120494,nlw_nlw_kwf00030_large.jpg,
"Williams, Kyffin",Towards the Mountains,1960-1980,landscape,NLW,unknown,unknown,unknown,61,51,3111,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00320_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/towards-the-mountains-120437,nlw_nlw_kwf00320_large.jpg,
"Williams, Kyffin",Tryfan,1960-1980,landscape,NLW,Tryfan,,,122.2,91.2,11144.64,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00135_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/tryfan-120517,nlw_nlw_kwf00135_large.jpg,
"Williams, Kyffin",Mountain Landscape with High Sun,1970-1980,landscape,NLW,unknown,unknown,unknown,76.2,76.3,5814.06,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00090_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountain-landscape-with-high-sun-120544,nlw_nlw_kwf00090_large.jpg,
"Williams, Kyffin",Pentrepella,1970-1980,landscape,NLW,Pentrepella,,,76.6,178,13634.8,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_gcf04965_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/pentrepella-121383,nlw_nlw_gcf04965_large.jpg,
"Williams, Kyffin",Blue Sky with Brown Hill,1970-1990,landscape,NLW,unknown,unknown,unknown,91.2,55.5,5061.6,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00031_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/blue-sky-with-brown-hill-120495,nlw_nlw_kwf00031_large.jpg,
"Williams, Kyffin",Bryn yr Hen Bobl,1970-1990,landscape,NLW,Bryn yr Hen Bobl,,,61,61,3721,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00089_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/bryn-yr-hen-bobl-120557,nlw_nlw_kwf00089_large.jpg,
"Williams, Kyffin",Cloud on the Mountains,1970-1990,landscape,NLW,n.a.,n.a,n.a.,91.5,71,6496.5,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00328_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cloud-on-the-mountains-120444,nlw_nlw_kwf00328_large.jpg,
"Williams, Kyffin",Cloud over Crib Coch,1970-1990,landscape,NLW,Crib Coch,,,60.5,60.5,3660.25,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00150_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cloud-over-crib-goch-120505,nlw_nlw_kwf00150_large.jpg,
"Williams, Kyffin",Craggs and Trees,1970-1990,landscape,NLW,unknown,unknown,unknown,60.5,76,4598,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00131_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/craggs-and-trees-120531,nlw_nlw_kwf00131_large.jpg,
"Williams, Kyffin",Crib Goch with a Blue Sky,1970-1990,landscape,NLW,Crib Goch,,,61,51,3111,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00083_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/crib-goch-with-a-blue-sky-120549,nlw_nlw_kwf00083_large.jpg,
"Williams, Kyffin",Cwm Hetiau,1970-1990,landscape,NLW,n.a.,n.a,n.a.,182.9,121.2,22167.48,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00149_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cwm-hetiau-120452,nlw_nlw_kwf00149_large.jpg,
"Williams, Kyffin","Dark Mountains, Eryri",1970-1990,landscape,NLW,Eryri,,,91.2,70.7,6447.84,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00314_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/dark-mountains-eryri-120526,nlw_nlw_kwf00314_large.jpg,
"Williams, Kyffin","Farm Building, Eryri",1970-1990,landscape,NLW,Eryri,,,75.7,50.5,3822.85,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00051_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/farm-building-eryri-120535,nlw_nlw_kwf00051_large.jpg,
"Williams, Kyffin",Farmer at Dusk,1970-1990,landscape,NLW,unknown,unknown,unknown,50.7,68.3,3462.81,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00127_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/farmer-at-dusk-120586,nlw_nlw_kwf00127_large.jpg,
"Williams, Kyffin",Grey Cloud and Sun over the Mountains,1970-1990,landscape,NLW,unknown,unknown,unknown,68.5,50.8,3479.8,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00003_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/grey-cloud-and-sun-over-the-mountains-120479,nlw_nlw_kwf00003_large.jpg,
"Williams, Kyffin","Lowlight, Eryri",1970-1990,landscape,NLW,Eryri,,,76,76,5776,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00091_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/lowlight-eryri-120542,nlw_nlw_kwf00091_large.jpg,
"Williams, Kyffin","Meadows, Mist and Mountains",1970-1990,landscape,NLW,unknown,unknown,unknown,55.5,45.6,2530.8,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00033_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/meadows-mist-and-mountains-120515,nlw_nlw_kwf00033_large.jpg,
"Williams, Kyffin",Mountain Stream with Trees,1970-1990,landscape,NLW,unknown,unknown,unknown,68,55.5,3774,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00044_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountain-stream-with-trees-120518,nlw_nlw_kwf00044_large.jpg,
"Williams, Kyffin",Mountains with Blue Sky,1970-1990,landscape,NLW,unknown,unknown,unknown,76.2,56,4267.2,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00056_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountains-with-blue-sky-120570,nlw_nlw_kwf00056_large.jpg,
"Williams, Kyffin","Mountains, Eryri, with Cloud",1970-1990,landscape,NLW,Eryri,,,90.7,91.5,8299.05,,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountains-eryri-with-cloud-120462,nlw_nlw_kwf00139_large.jpg,
"Williams, Kyffin","Mountains, Eryri, with Cloud",1970-1990,landscape,NLW,Eryri,,,90.7,91.5,8299.05,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00139_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountains-eryri-with-cloud-120462,nlw_nlw_kwf00139_large.jpg,
"Williams, Kyffin",Mynydd Mawr a'r Wyddfa,1970-1990,landscape,NLW,Wyddfa,,,91.5,61,5581.5,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00148_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mynydd-mawr-ar-wyddfa-120579,nlw_nlw_kwf00148_large.jpg,
"Williams, Kyffin",Path beneath Crib Goch,1970-1990,landscape,NLW,Crib Coch,,,76,76,5776,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00076_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/path-below-crib-goch-120545,nlw_nlw_kwf00076_large.jpg,
"Williams, Kyffin",Road to the Farm,1970-1990,landscape,NLW,unknown/ Llanfairynghornwy,,,76.2,50.5,3848.1,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00036_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/road-to-the-farm-120489,nlw_nlw_kwf00036_large.jpg,
"Williams, Kyffin",Rugged Mountains with Low Cloud,1970-1990,landscape,NLW,unknown,unknown,unknown,91.6,91.3,8363.08,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00134_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/rugged-mountains-with-low-cloud-120443,nlw_nlw_kwf00134_large.jpg,
"Williams, Kyffin",Snowdonian Summits,1970-1990,landscape,NLW,unknown,unknown,unknown,76,50.5,3838,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00045_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/snowdonian-summits-120559,nlw_nlw_kwf00045_large.jpg,
"Williams, Kyffin","Summer, Snowdonia",1970-1990,landscape,NLW,Snowdonia,,,61,76,4636,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00067_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/summer-snowdonia-120540,nlw_nlw_kwf00067_large.jpg,
"Williams, Kyffin",The Path from the Shore,1970-1990,landscape,NLW,unknown,unknown,unknown,91.2,91.5,8344.8,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00055_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/the-path-from-the-shore-120569,nlw_nlw_kwf00055_large.jpg,
"Williams, Kyffin",Traeth Coch,1970-1990,landscape,NLW,Traeth Coch,,,127.2,76.1,9679.92,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00114_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/traeth-coch-120568,nlw_nlw_kwf00114_large.jpg,
"Williams, Kyffin",Alpine Mountains/Y Grib Goch,1990-2006,landscape,NLW,Crib Goch,,,60.8,50.5,3070.4,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00081_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/alpine-mountainsy-grib-goch-120552,nlw_nlw_kwf00081_large.jpg,
"Williams, Kyffin",Cottage in the Fields,1990-2006,landscape,NLW,unknown,unknown,unknown,60.7,50.5,3065.35,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00079_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/cottage-in-the-fields-120553,nlw_nlw_kwf00079_large.jpg,
"Williams, Kyffin",Gyrn Las,1990-2006,landscape,NLW,Gyrn Las,,,76.2,50.3,3832.86,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00048_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/gyrn-las-120563,nlw_nlw_kwf00048_large.jpg,
"Williams, Kyffin",Lone Cottage,1990-2006,landscape,NLW,unknown,unknown,unknown,76.2,50.7,3863.34,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00075_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/lone-cottage-120508,nlw_nlw_kwf00075_large.jpg,
"Williams, Kyffin",Moonlight above Gwynant,1990-2006,landscape,NLW,Gwynant,,,121.9,121.9,14859.61,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00105_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/moonlight-above-gwynant-120451,nlw_nlw_kwf00105_large.jpg,
"Williams, Kyffin",Mountain Valley Cottages,1990-2006,landscape,NLW,unknown,unknown,unknown,71.2,91.5,6514.8,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00065_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/mountain-valley-cottages-120523,nlw_nlw_kwf00065_large.jpg,
"Williams, Kyffin",Ponies on Sea Cliff,1990-2006,landscape,NLW,unknown,unknown,unknown,76,76.1,5783.6,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00077_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/ponies-on-a-sea-cliff-120541,nlw_nlw_kwf00077_large.jpg,
"Williams, Kyffin",Snowdon range,1990-2006,landscape,NLW,Snowdon,,,126.3,76.2,9624.06,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00141_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/snowdon-range-120465,nlw_nlw_kwf00141_large.jpg,
"Williams, Kyffin",Storm Approaching,1990-2006,landscape,NLW,unknown,unknown,unknown,90.9,90.9,8262.81,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00093_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/storm-approaching-120565,nlw_nlw_kwf00093_large.jpg,
"Williams, Kyffin","Storm Approaching, Eryri",1990-2006,landscape,NLW,Eryri,,,76,50.5,3838,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00047_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/storm-approaching-eryri-120561,nlw_nlw_kwf00047_large.jpg,
"Williams, Kyffin",The Way to the Cottages,1990-2006,landscape,NLW,unknown,unknown,unknown,91.2,60.7,5535.84,http://ichef.bbci.co.uk/arts/yourpaintings/images/paintings/nlw/large/nlw_nlw_kwf00062_large.jpg,http://www.bbc.co.uk/arts/yourpaintings/paintings/the-way-to-the-cottages-120575,nlw_nlw_kwf00062_large.jpg,
